4f5d7d17835a7aab,2.0840766833530597e+74
4f60000000000000,2.261564242916332e+74
4f61ea0c85de7815,2.532139709103583e+74
4f6206d9bc9110bc,2.548042224872456e+74
4f66044f72c39083,3.1120307465880113e+74
4f66de1be94e5c51,3.2322860482137294e+74
4f6a55787e98f853,3.722233651967377e+74
4f6b5ac4b08c6ef6,3.866506453000687e+74
4f6b6ad465d8916c,3.87537456768816e+74
4f6ba433ec2d4806,3.907052558359884e+74
4f6c2c8e6eb8d2d7,3.9823387700691505e+74
4f6cc4e0fbb2f912,4.0664420506263645e+74
4f6d060d83cb6877,4.1024271772438396e+74
4f6f0b3c0bb36903,4.387983763758794e+74
4f70000000000000,4.523128485832664e+74
4f713877d8f10225,4.868180636305007e+74
4f7530958a7971f2,5.990256608016206e+74
4f76a96bda1e8e85,6.406390118828053e+74
4f76b8a7f759fb13,6.42321361810869e+74
4f79881ad95b7791,7.21768607546098e+74
4f7a4d14869444ce,7.435201843954484e+74
4f7b2dd30255d028,7.683382100687163e+74
4f7b9cf5475ff47b,7.806104941231274e+74
4f7bf90188bacef6,7.907751511781455e+74
4f7da468a6bdbca9,8.379723627807017e+74
4f7f61ab19ca8284,8.871414603322189e+74
4f80000000000000,9.046256971665328e+74
4f821fede439b018,1.0247556750417745e+75
4f844d0bf841b509,1.147798350981203e+75
4f8660d05903eff8,1.2652422437675782e+75
4f88ab481e09f197,1.3947671187072576e+75
4f8f4b633aec5641,1.7693620871742574e+75
4f8f8f95637be898,1.7844235598292568e+75
4f8fb8c3879771ef,1.7935184577599913e+75
4f90000000000000,1.8092513943330656e+75
4f90a0be3e7021a6,1.8802535307070515e+75
4f91bd9c58d7e1e6,2.0060828971997803e+75
4f91eaee71e61e56,2.0261015813531217e+75
4f92c67cf9af0d5f,2.1230823853334472e+75
4f9304ede575f844,2.150663352869205e+75
4f930ccaae1d2b5c,2.154136283681017e+75
4f9406653482f4d2,2.2643891365358904e+75
4f95dd02bdde50bd,2.4722654859749433e+75
4f975c41dc53261c,2.641550000208036e+75
4f97681bfa463b3a,2.6467851766715835e+75
4f97cdf8b3fdc4fc,2.6917789128360494e+75
4f97f6c61673d87d,2.709801761611518e+75
4f9848f59c382356,2.7461041235452764e+75
4f99f6d7ec45ff21,2.9359889594751544e+75
4f9ee8d256fbb942,3.495186422081103e+75
4f9f7441ee151e17,3.5567768994498338e+75
4fa0000000000000,3.618502788666131e+75
4fa4a87ef63b9dea,4.67198176850653e+75
4fa91d2895943ca2,5.67966994097866e+75
4fa9f436889fcea0,5.869654138036357e+75
4faae66e2dfa2c25,6.083634659852967e+75
4fafa5ed4cba3823,7.1574329271105035e+75
4fb0000000000000,7.237005577332262e+75
4fb010b7f6a488fc,7.266544799424627e+75
4fb242c8abaf9cff,8.259628158688642e+75
4fb3af2dcaa92342,8.903458401725392e+75
4fb4fcfe7530ed40,9.493258635027914e+75
4fb6c94d7aca2b25,1.0306553673725344e+76
4fbb2b032167430b,1.228844294132569e+76
4fbdcc719ab221fc,1.3478293478058058e+76
4fbe80c1fbc2fa4d,1.3796880706314721e+76
4fc0000000000000,1.4474011154664524e+76
4fc1b90593ad1af4,1.6032447245947076e+76
4fc65ed421501f89,2.023686072252549e+76
4fc732a8bec099bb,2.098540501342675e+76
4fc8655be4ea9890,2.206918830006449e+76
4fc8b95ebb6ff33a,2.2366057780877483e+76
4fcade1bd1b17395,2.4305132224027535e+76
4fcb7afea8eb6663,2.4859519702569577e+76
4fccbbf5d9678629,2.5993713901021527e+76
4fce8d62eca66bda,2.76383872896947e+76
4fcfa1795ee5c63d,2.8613996706503183e+76
4fcfe530f4bef2ae,2.8853288332152618e+76
4fd0000000000000,2.894802230932905e+76
4fd022a5532370c3,2.9192877628359355e+76
4fd5e6bcc86204d2,3.962499030309096e+76
4fd633f2d0e0cf73,4.0170670892382725e+76
4fda96d3aee762e6,4.81064884270376e+76
4fdbb4b7e1506b4f,5.012699390978757e+76
4fdc8440550aa61c,5.159371030946129e+76
4fdc8eec1ede3881,5.166912675147522e+76
4fdd1f96946b9c70,5.2691536525119e+76
4fdd82733ff5515f,5.339023260990969e+76
4fddced716baac97,5.393011037000618e+76
4fddfb61caf51bd5,5.4244904653167704e+76
4fde8c23e36cc512,5.5267966956207176e+76
4fdf16a3c34d0b5e,5.624679676585693e+76
4fe0000000000000,5.78960446186581e+76
4fe22841a38cf6ce,6.570206543935223e+76
4fe2799210842efc,6.685142295666647e+76
4fe283d5d6a06cf5,6.699651278624004e+76
4fe2ac59806d5ab3,6.756917349964053e+76
4fe31b0e73e7dbc8,6.913398994473081e+76
4fe37ad6e3be3147,7.04878606291259e+76
4fe694f39eb8eecc,8.171245950342882e+76
4fe8905f81053e5a,8.888474790091806e+76
4fea8b364fc27460,9.604880519828875e+76
4fea9441a777d630,9.617664445756829e+76
4feb48f87268d5da,9.87309969438449e+76
4fecdda2a1b134ed,1.0445084323015299e+77
4fee8318ac9a4904,1.1040810174604192e+77
4feee86b9acd7c66,1.1184029309486132e+77
4fef4880f31dc820,1.1319841018144891e+77
4ff0000000000000,1.157920892373162e+77
4ff3c6e2f1842899,1.4312553836556202e+77
4ff8a6f3810d3fe4,1.784077693174774e+77
4ff987e6c74bdc5f,1.8476701348807948e+77
4ff98d316170ed9f,1.8491659941270335e+77
4ffa5198a41b2415,1.9046883464233946e+77
4ffba6f4a82d31d2,2.0011891335424975e+77
4ffe4568205f74ad,2.190722649497396e+77
4ffe8c0ccf911a59,2.2106931941621133e+77
5000000000000000,2.315841784746324e+77
500160c9023f4b9a,2.5153033778354006e+77
500199c9ecb0ef72,2.5475326908874257e+77
5002654b8ae2198b,2.662593345056367e+77
50036732e1ce4537,2.8084097746503616e+77
5005124c12a623c3,3.049887392932017e+77
5005b8f69cee208b,3.1441189569915265e+77
5007927242ebe38d,3.4118220134895305e+77
500926aa3f167c9e,3.6403636482454297e+77
500a6c759a6dea4c,3.8245648684450486e+77
500a841efe5608e8,3.8379429711977763e+77
500b54908a15dcf7,3.955795084620356e+77
500cf3117a9e4536,4.190151754413379e+77
500da74253615484,4.292030026213516e+77
5010000000000000,4.631683569492648e+77
5011163232e8bb52,4.946262733545495e+77
50119c9e91e70c63,5.098266225579681e+77
501297749be7270f,5.38190719167456e+77
5012cad163077015,5.439986890488654e+77
5016a24152a405ed,6.55204015028978e+77
5018481db5e4041d,7.029072901804631e+77
5019a1dc11e7a440,7.420033573709488e+77
501d94fb22becf3f,8.563391519723359e+77
501fb5681c154ea7,9.179018344671125e+77
5020000000000000,9.263367138985296e+77
502324ccc66105b4,1.108347382010356e+78
5024a51fb5ebc7d3,1.1952647162971456e+78
5026c2c5d802c78f,1.317762107785009e+78
5028e4f228a40c42,1.441282664327413e+78
502a99bf8fba7b8a,1.5400683228850607e+78
502c7762ab0cd9a5,1.6480890295918379e+78
502c8530de1764a3,1.6512112244919517e+78
502de7dd1fe23206,1.7314227745792865e+78
5030000000000000,1.8526734277970591e+78
50306d436811e097,1.9020946253095665e+78
503119dd37040ce8,1.980164191155521e+78
5031d80fb1943c5e,2.0661928206398654e+78
50343db36f93d3c4,2.3437499042137567e+78
50366e5b79802825,2.5973419982144193e+78
503770dc00b37036,2.7142658026914972e+78
5037b3c54740ffcd,2.7445306130028047e+78
5038ef7142bbca46,2.88731302680338e+78
503b6567de160a2d,3.172253525143999e+78
503c6e7b4ef480a1,3.2921507791059688e+78
503d2de3cb816753,3.378727144895344e+78
503dd36892000c6a,3.45359335868425e+78
503f11ddd4e8308b,3.597636027414079e+78
5040000000000000,3.7053468555941183e+78
50409e2e3d362173,3.848441110608164e+78
5040cdef14017161,3.891639952557876e+78
50428b192979071e,4.294347099271777e+78
5042f96d1f271756,4.394152613814036e+78
5043293c22a9fcef,4.437401544734104e+78
5046cbd3d2d6a365,5.279239462734793e+78
5048d8bfbeb197eb,5.754097001797324e+78
504aa0e7f10a2bb5,6.166748362421159e+78
504bf21abcdafa71,6.471786720440656e+78
504edf2bb2bd9410,7.149411300798424e+78
504ff71ff162e743,7.402664956406352e+78
5050000000000000,7.410693711188237e+78
50523eb9991db5a2,8.450515705435983e+78
5052417d00570bbe,8.455515198637812e+78
5053bb4290654500,9.138999226728196e+78
505569601a5907b4,9.917186088995013e+78
50571dc00d46a143,1.0706697805322025e+79
50574dfff4c3c3a0,1.079399350841841e+79
5057ec12cd18b73f,1.1079988413981709e+79
505943d6737140c4,1.1701944375255883e+79
5059a07bf30576a3,1.1869565144667405e+79
5059ea6ddadf7d80,1.2003350137749754e+79
5059f834b3b042b4,1.2028275734373979e+79
505b04fa404f8976,1.2514551265696573e+79
505c58586fc8479b,1.3128553133421025e+79
505df17dd4365659,1.3868801219635961e+79
505ee51c613c17ba,1.4309569849009435e+79
5060000000000000,1.4821387422376473e+79
506412ec20c6b33d,1.859520494512751e+79
5065c31834ceb86c,2.01590211860073e+79
50662323e22ce6f9,2.0506562508590993e+79
5068d95ee1026304,2.3018637331356177e+79
5069e25afa2c0530,2.397748542057539e+79
506ba9f811a98554,2.5626124646321074e+79
506da1df705e689f,2.744950191152292e+79
506dd8edb00de171,2.7648720968096686e+79
5070000000000000,2.9642774844752946e+79
507165c5d36b154a,3.223197828429571e+79
50724bf51f006737,3.389782658258102e+79
5072b854014612d2,3.4682105509686057e+79
5076b2dee2135c7d,4.205330321014099e+79
50793e25de40a0f3,4.6766600557064635e+79
5079cdc29357a301,4.780592240227898e+79
5079efd9f7105b94,4.805264180367542e+79
5079f32bf6ab1b6d,4.807667088008103e+79
5079fe67bc3b1bc9,4.8157967661481646e+79
507ab6ce053d10b0,4.949246824420425e+79
5080000000000000,5.928554968950589e+79
508012b221f45964,5.955615335021948e+79
50809d77bd59f254,6.156473941377138e+79
508572b68c4918ce,7.947264233929917e+79
5086799c66121109,8.32778288162188e+79
5088f76155aa5419,9.250890850244563e+79
508958f3d09db52f,9.39211694483202e+79
5089dca249d10214,9.582712948185756e+79
508aef1fdc8b55ad,9.980010833220101e+79
508c19d813a99b96,1.0412377902499917e+80
508c3d3f070708a5,1.0463619015281178e+80
508e55068afe57da,1.1239106654814484e+80
508f417e025a381b,1.1581368769538153e+80
5090000000000000,1.1857109937901178e+80
5092494d37b1f972,1.3551442405353518e+80
50929f54555414b3,1.3800475860896814e+80
50945af5f808f9a3,1.5084700995358413e+80
509562db09123352,1.584862422565368e+80
5095883777e5e26d,1.59567771231041e+80
50976bfb57a4220f,1.7357181508780106e+80
5098bd2be6b7cd47,1.8333278955894782e+80
509a2f919f3b4afd,1.9405506021467076e+80
509c0168e4f46e07,2.0754023320167392e+80
50a0000000000000,2.3714219875802357e+80
50a03a8ed1d64b28,2.405324689331734e+80
50a0ee6aab092c61,2.5094558105531923e+80
50a4f22809846a3b,3.104476459099754e+80
50a620d034677108,3.279702835513194e+80
50a6c400ee3309ea,3.374183584684683e+80
50a864de5bfd1528,3.6155319058999145e+80
50ab660bc10b0ece,4.0608551521483603e+80
50aecba434b430a2,4.5643165594230204e+80
50af37e0a241a970,4.626980949279412e+80
50b0000000000000,4.7428439751604714e+80
50b0d79f9c350069,4.992518904389406e+80
50b55a236d41c832,6.329355837612116e+80
50b5b24cd8c4245e,6.431440223932352e+80
50b6b11f7024497c,6.726504662151911e+80
50b9d07d0f167893,7.652106914440534e+80
50bd604a3ba2c4c2,8.707900875827773e+80
50c0000000000000,9.485687950320943e+80
50c158837bfe7959,1.0283526965507048e+81
50c1ac2513d320a6,1.047720364624518e+81
50c39c4bec725c31,1.1626212584003258e+81
50c3d42b482e3a74,1.175560443906302e+81
50c419d433bfe3b2,1.191692561766928e+81
50c53ae9e1c98ba3,1.2586400014818026e+81
50c680a7ed305c2a,1.3340767786583552e+81
50c6aa4e45eebb56,1.3437222114344235e+81
50c79a4fee1e171f,1.3993039132083594e+81
50c9508ca3bfdb77,1.500792702753665e+81
50cb0966cfaaac96,1.6028871048746262e+81
50cb47696dda4d78,1.6172476921725591e+81
50cba710b346fff6,1.6393995069443724e+81
50cc1784248cdc28,1.665441367160456e+81
50cf763abbce891a,1.8652321053768392e+81
50cfcee5f4856904,1.8857664044880026e+81
50d0000000000000,1.8971375900641885e+81
50d0afda394cff2e,1.9785868743010547e+81
50d394af8e810b04,2.321717431155345e+81
50d495265a834d7e,2.440503464008476e+81
50d51696787f55b4,2.5004550301232017e+81
50d739db21ffd454,2.7539323484052293e+81
50d73e46e5548c79,2.7559799922117754e+81
50d824cd60e35353,2.862752027227339e+81
50d86179945cead6,2.8908536836777055e+81
50d90f5580ebf380,2.9713797073376496e+81
50d955c86c765e01,3.0040094116405423e+81
50d9648de8d1903e,3.010851070036313e+81
50dda17a20985988,3.513352946492623e+81
50ddfe89cd8a7153,3.5564559647340566e+81
50dec0e60075f8b5,3.6464774369821468e+81
50dfc1ed831f0295,3.7655252929049873e+81
50e0000000000000,3.794275180128377e+81
50e2a9f3cd5bd096,4.425992681169567e+81
50e314d97bb4e5e8,4.5250154743511715e+81
50e42c6a363e4528,4.783987118583719e+81
50e9faa820776608,6.160747514799035e+81
50eb185ac89c86f4,6.425399948448971e+81
50efd3792158423f,7.547303518289491e+81
50f0000000000000,7.588550360256754e+81
50f08ad1b199af2c,7.845736848140335e+81
50f25b2b00f09948,8.706023655027031e+81
50f7456629ba7a97,1.1037114963600121e+82
50f8e6b38ef53fe5,1.1810239894135736e+82
50f94e121f386579,1.2001749613953621e+82
50fa144ded251117,1.2369011757379897e+82
50fc6a4b3a52bf2c,1.3476890937985739e+82
50fdb01e027337a6,1.4080535230687293e+82
50fe17b9d0afd734,1.4272488159837304e+82
50fee1386c1cb525,1.4645791775329932e+82
5100000000000000,1.517710072051351e+82
5100addc35b09804,1.582131304455972e+82
510315283658d6a5,1.8101201422755678e+82
51040cc6a9565a07,1.901871549129784e+82
5108ca44bfd49899,2.3515126224281148e+82
5109088a6f0e5a2f,2.3745866343197013e+82
5109eaae0843d2d3,2.4583789985244367e+82
510cbc1d66e85d9a,2.7256957034381955e+82
510cfd3a2cdcd930,2.7498221044507255e+82
510d0bc71c8ec103,2.7552135814185068e+82
510de92028911205,2.8372306335245004e+82
510e79644e72895d,2.8906862656951533e+82
510ef01d2aad4ec3,2.9346769255547374e+82
510f9430c3cb4977,2.9954729803181084e+82
5110000000000000,3.035420144102702e+82
5111b7f63fbad3e5,3.361462440017811e+82
51120191f0d22020,3.416011200968725e+82
51136ac26ae7e2ba,3.683677574965065e+82
5117b1a2b9d3a13d,4.49505679509194e+82
5119849cfda273d0,4.841119589350662e+82
511b6a5c62138241,5.201092277345356e+82
511c49a6d22e3565,5.366566230125279e+82
511e305f35244be8,5.727259707135992e+82
511ec61bdb22cc49,5.838225143284242e+82
5120000000000000,6.070840288205404e+82
51212e717deb0b64,6.519103261385051e+82
512199a9acc51df5,6.678017384238936e+82
5123c3a612661a55,7.499101387422498e+82
5125361ad09f5b14,8.048168618197923e+82
5125c5ce17b26ed2,8.26115240493251e+82
51266f0129cfba82,8.511929531867839e+82
51285dafcfa61c50,9.245117212229616e+82
512aaf57404e1e32,1.012499489811579e+83
512b171066767cf2,1.0278727128352516e+83
512d4ab7dad3ae8b,1.111414073582492e+83
5130000000000000,1.2141680576410807e+83
5130204e87d82f96,1.2237446778630262e+83
51317ff545493a13,1.327983889304788e+83
513591e48df0fa56,1.6368422471610982e+83
5135a60f56d8dd0f,1.6428203435302902e+83
513615e0848235b7,1.6759660356073442e+83
51370838bc8f71f6,1.7478037012992185e+83
51386cca3df6e2c1,1.853500463587145e+83
5139a23d5a1b6dd4,1.9452299260533156e+83
513a5da9dbf3a3c6,2.0007875577730674e+83
513fc3de00c3479b,2.4105110845152627e+83
513ffa34dc633bee,2.4266187575194612e+83
5140000000000000,2.4283361152821613e+83
5140eda3ce5788ec,2.569222216879354e+83
5141a5ae5e997011,2.6783320917157034e+83
514318361cde11e2,2.898002985421889e+83
5147d157fb1a73cf,3.614843714349693e+83
51482d978c3565dd,3.669533630755911e+83
5149e29c5db1e34b,3.928622641332992e+83
5149e97e3a51be1b,3.9327028345412417e+83
514a7a861a3b17d3,4.018685118044715e+83
514b99c1c8f77cc3,4.1889728610248876e+83
514bef3f460b0944,4.2396561899569787e+83
514c6a328c80a112,4.312547947525234e+83
514d299903c716f4,4.4260206422886716e+83
514eeb100abdb523,4.692488408559202e+83
5150000000000000,4.856672230564323e+83
515525907f6bf7da,6.418922877199715e+83
51573be0d267e726,7.052464583960548e+83
51578df954317a3e,7.149806394037363e+83
51588ebc6dd99ace,7.454252050938735e+83
515925a6b399596b,7.63319377589731e+83
5159cf025674b696,7.834003363543224e+83
515a222e44d44376,7.93262085119252e+83
515bb1f149653dd5,8.406622798627043e+83
515bef8ec047b161,8.479680494489492e+83
515c222aee85db04,8.539689423464756e+83
515f3d804450fe1c,9.482724908851478e+83
5160000000000000,9.713344461128645e+83
516044e2a15372de,9.87670051484229e+83
516086c40914c84f,1.0032930956026443e+84
51641712891bf8fd,1.219639498403634e+84
516571bca678d53c,1.301848282664414e+84
5165b0b9f626f7be,1.3167857504991044e+84
5165e3c33938f797,1.3288885823602931e+84
5167770bdc0fc6f9,1.4245241739369217e+84
516813d33cf4da7b,1.4617030485634478e+84
516ae82bb9a2a78a,1.6334759692460642e+84
516ce9b44018cc40,1.7552563855513247e+84
516ceff3d4519226,1.7567381342977354e+84
516e28967d6cf9e3,1.8308771787722284e+84
516f8fad2b90969d,1.9160322376569205e+84
5170000000000000,1.942668892225729e+84
5170e56171d6749d,2.051460552423592e+84
5170fecb2765cb11,2.0635135070215144e+84
517106c721693e7f,2.0673003281834535e+84
517316370656e0b6,2.3174555091799645e+84
51778a41a9f0d8f9,2.858159433067102e+84
517792d2a635161d,2.86222231887532e+84
5179b9a788f535d6,3.1234731452703565e+84
5179ff8ab6a41a1a,3.156619656176434e+84
517ae441543c8ada,3.26509482589325e+84
517be207c87f7929,3.385456449188267e+84
517cda3bafcf0a42,3.5031751401146704e+84
517f84f769179c28,3.8269848900491635e+84
5180000000000000,3.885337784451458e+84
5180901e0fc0533d,4.022043079325807e+84
5182666d98eaa5e9,4.468165120724912e+84
5185c7f364fba178,5.289172893217927e+84
5187c61da4f413c6,5.773099529161876e+84
5190000000000000,7.770675568902916e+84
5191ae0250daf2f5,8.586461894618092e+84
5191c07883b1efd0,8.62148630480871e+84
5191fcdcab390ccf,8.736056773834916e+84
51985a73e7a44c4e,1.1827614671808623e+85
519abc66a7d75047,1.2984770415824848e+85
519b05fb13bb5197,1.312436136578959e+85
519bacab1bb9ca5b,1.344059071924478e+85
519d0b93d233b583,1.4106313439034636e+85
519dcee58c44361f,1.4476860921485968e+85
519e5c70721678fc,1.474538665029023e+85
519e95188bd2575b,1.4852872096821712e+85
51a0000000000000,1.5541351137805833e+85
51a05a388bf9dad8,1.5883674005769523e+85
51a26a2a7052bf64,1.7886842200467812e+85
51a2f63c50af2d98,1.8418305678889707e+85
51a48c46c1647ad0,1.995893614125558e+85
51a5a35cd84bf3bf,2.101786631309664e+85
51a8b2aff32dedc6,2.3990015510696452e+85
51a8bb78889b2e3f,2.402334264084061e+85
51a96014a4bf2267,2.464791753603997e+85
51aa9c3ae4fb71f1,2.5847475424669097e+85
51ab1dfd4716f03f,2.6339817952095775e+85
51ad09500cd4af97,2.8204033867740835e+85
51aebbe05fc33954,2.985288837712794e+85
51af813e37dc9829,3.0601751487926838e+85
51b0000000000000,3.1082702275611665e+85
51b51ad868a2d188,4.0999764001495625e+85
51b65cac7c81fdb3,4.344197523639863e+85
51b66ef2ca8e092e,4.358065317435338e+85
51b691254e3c4b3c,4.3840161272927184e+85
51b8fb07b86ac237,4.8529008407298586e+85
51bbcb1fa25e28f1,5.3993473540155195e+85
51c0000000000000,6.216540455122333e+85
51c1b37b46c5e774,6.877475187718016e+85
51c1c7ed47203570,6.908505252594692e+85
51c40be0f1f929c9,7.788703979727173e+85
51c4da20660ea749,8.101728441853327e+85
51c5a5b7870eca9b,8.410719562520333e+85
51c6125eb63009ee,8.575623410434974e+85
51c6c520db1e112e,8.846926798159787e+85
51d0000000000000,1.2433080910244666e+86
51d30c66249e1966,1.4801919743868646e+86
51d583c917f7e20e,1.6718443122806588e+86
51d5874604c3debf,1.672903063255081e+86
51d5f62900b131d9,1.7065618223711822e+86
51d6ce2e75266143,1.7721333654342386e+86
51d7ec75a231dd67,1.8590307756696868e+86
51d942a31f3f3381,1.9628960807944537e+86
51dc003d3ec2756e,2.175861778346066e+86
51dc927d0f75e924,2.2202545788794944e+86
51dd56be71b27741,2.279826339919088e+86
51dd8186d2d5ca32,2.2928126966354834e+86
51ddbcabe6192d4d,2.31076563601365e+86
51de748a0b6b393a,2.366577225348072e+86
51e0000000000000,2.4866161820489332e+86
51e0b14bbcb472ff,2.594249659841819e+86
51e0db0b06458752,2.619593728098592e+86
51e114aa4ab6b1f8,2.65457520784129e+86
51e15ff025cc8996,2.7002721675877394e+86
51e5927821b48e49,3.3526028900100657e+86
51e6296c3b8d6642,3.444244360728788e+86
51e69e2120cece2f,3.5150950877075265e+86
51e6e4861b6a1c7b,3.5578304333852535e+86
51e75c49aaa5c8dd,3.6305371869232594e+86
51e8d1e45170cca0,3.8573462737244457e+86
51e995827dedc061,3.9761027561280404e+86
51ebb86d8d0c734d,4.308128060092485e+86
51ebbd31fcd719b4,4.3110222304839814e+86
51ee4d6733bc8d69,4.7093955472801495e+86
51efcd30fa596947,4.9423872259605557e+86
51f0000000000000,4.9732323640978664e+86
51f1eb8b73703ed5,5.570050274409835e+86
51f29c07cd60832d,5.78433363147507e+86
51f2ce77f3dfc2db,5.845573946107243e+86
51f7d2291efa9cfd,7.404191846037214e+86
51f87183e977cd0b,7.597675174620076e+86
51f897b2f22daf50,7.644036635854089e+86
51fcf1edf24372f3,8.996899681435864e+86
51ff5666fa0d8e8c,9.740544561146893e+86
51ff96992d539461,9.818489408965681e+86
5200000000000000,9.946464728195733e+86
52002457f329abda,1.0034719093221936e+87
52003ed78ad39976,1.0099066134258136e+87
52012b439c5afe1f,1.0673178561269153e+87
52044427c0d5ce39,1.2598584853126118e+87
5205ae73fc9e22b9,1.3478365654292928e+87
5205ba1d01ac178c,1.3506680620112022e+87
5206a5a262f8d0c9,1.4078604808992153e+87
5206fcc230bd3331,1.4290171731733915e+87
52083d7c15329c6c,1.5069002606079936e+87
52084ecd01b5b550,1.5111051938669365e+87
52085b3912c252ce,1.5141217058086277e+87
520cd54a8b453c23,1.7924255968259154e+87
520da33ce0605042,1.8424363561840162e+87
520e4f0e0ac6a32d,1.884159311739108e+87
520e69bb532a05fb,1.8906373562638692e+87
520e81528799dec4,1.8963659575139766e+87
520eb509f192f93b,1.9089244524583514e+87
5210000000000000,1.9892929456391466e+87
5211ad7f53d1a541,2.1978857419606955e+87
5214e72e8420fea8,2.5988935580708147e+87
52182da16ca10932,3.006100687664852e+87
521ab13f924a8f7c,3.318684738932436e+87
521c71a43d7a6c02,3.5364546372348423e+87
521dca48f5579cc5,3.7038366550910015e+87
521e7007a064cd7f,3.784333470647884e+87
521ec1ec2b9a6d09,3.824106094724701e+87
5220000000000000,3.978585891278293e+87
5220cd0765e487fa,4.177737522848871e+87
5221932d44fd2bc5,4.370205437956826e+87
5221c0f69a7444ec,4.414679404056359e+87
5222e590facf02d6,4.698894808805842e+87
52249105de4ca509,5.114098124945563e+87
522521dcc10c9b36,5.2547856208217395e+87
52261d5f3aebdf4f,5.499085628883582e+87
5228ad76f9395640,6.136371114411269e+87
522a52d89b70fd2a,6.545673365204051e+87
522ab4836384175e,6.640540798641056e+87
522ee9acf8d454db,7.686825775419312e+87
522f57fa7c0ec540,7.793966668665739e+87
5230000000000000,7.957171782556586e+87
52342d329002ce3e,1.0034268524748351e+88
523682ff6d18e7c5,1.1195596471292817e+88
523683e9c67a39e3,1.1197374841553054e+88
5237223162b6a474,1.15048599448689e+88
52374763a7b25555,1.1577120166251773e+88
523780f92f248af5,1.1688987002111475e+88
5239e451a79c81aa,1.2876629058716927e+88
523a5b2392b0459b,1.3107456963365622e+88
523a79ed07d7b1b9,1.3167265801524256e+88
523b8371b94ff0da,1.368308000730638e+88
523ba08a1b4a3762,1.3739602434718657e+88
523c5726b26972b9,1.4094356466635336e+88
523e5dfc22488151,1.5102278630211243e+88
523e8b9692188a1f,1.5190870681553626e+88
523efd4c5b245839,1.5411771753555019e+88
523fcca8ca10a8d9,1.5814605648947522e+88
5240000000000000,1.5914343565113173e+88
5240d3064769d622,1.673424513402083e+88
524143a14f33f777,1.7171755878300078e+88
5241fd217ebaeb39,1.7892488854989448e+88
524408a1ad2f5190,1.9926465939241416e+88
5245337227693561,2.1087460682201266e+88
524692157d5b6fa1,2.244980786954451e+88
5246fe00db03093a,2.2869111183519764e+88
5247e5da75861fda,2.376992680291705e+88
52499371b1de78c8,2.543903203224836e+88
524ae2d0d14990c5,2.6742063877261294e+88
524d0982523bfa61,2.8881693650226395e+88
524ee613dca186f9,3.0733323320152808e+88
524f563d456414a3,3.1169109623893563e+88
5250000000000000,3.1828687130226345e+88
52508360fac37ba1,3.2849589366407316e+88
525119524e172435,3.401474526887036e+88
52534e0a02351f0e,3.840298246527893e+88
52555319a1e97f09,4.242089598377211e+88
5255d0cd27666380,4.3397679659745364e+88
5255e0d549f83df4,4.3522257401431366e+88
5255ea44e4d850bb,4.3595581161644435e+88
52598e04b22381a8,5.0835902110669805e+88
5259ee902d024ad7,5.158612076814628e+88
525b29ece8698ac6,5.403669837950087e+88
525e31ae4ee78387,6.006484245887699e+88
525e330a14c4ec14,6.0075398827832966e+88
525ec3fb3f7f993f,6.1201696538751066e+88
5260000000000000,6.365737426045269e+88
52668412082b1ee9,8.958144264664661e+88
52687acdd897330d,9.739460281485867e+88
526e94471a7066b9,1.2166201327316727e+89
5270000000000000,1.2731474852090538e+89
527056e3e5959daa,1.3001553141983282e+89
527151e348a022ac,1.3781721524785025e+89
5272ce3be962f71f,1.4963940303794967e+89
52731979447bc4db,1.519780553396054e+89
527393993d3562f7,1.557740269046281e+89
527546876235a78b,1.6929283444103444e+89
5277fab786b285e0,1.9080790972801322e+89
5279698be2b89443,2.022099627690938e+89
527c725a4c13a844,2.2635520156555566e+89
527c96309e3e1c70,2.274691183116092e+89
527c9c3ddae95ac9,2.2765722171806003e+89
527cb845001a724e,2.2852840493889142e+89
5280000000000000,2.5462949704181076e+89
5282e10fcf073562,3.0044923908068594e+89
5282eaa351edfc74,3.010445484315961e+89
528623a642e1c83f,3.523317214134382e+89
5289550f4de408ca,4.0314636490359973e+89
528cac39112e13e3,4.5630792721823966e+89
5290000000000000,5.092589940836215e+89
5291487bcea64516,5.500996285801786e+89
5292f6f74241e22f,6.036218328866946e+89
5294b8a2375eb4c1,6.595293946139174e+89
5295061cffdabec0,6.69162498662752e+89
5297113433e366bd,7.341987808847651e+89
5297e0792fbcd830,7.599687615330792e+89
5298b0575d157d5a,7.858131431689179e+89
5298dad20cf2c08d,7.910946221912204e+89
529915d27b44bbce,7.984303492209392e+89
529bf8a139a7c0b2,8.902868949764368e+89
529c844b2a5a888c,9.076514118402838e+89
529e26f0544c79c9,9.597019047125126e+89
529f17f3dc921fb7,9.896673452347249e+89
52a0000000000000,1.018517988167243e+90
52a04aebceb0d604,1.0371479957508836e+90
52a3a5221879e9cf,1.2505523961931051e+90
52a3c7119b6ad42e,1.2589908753529632e+90
52a44a3758ebff34,1.2916022057447693e+90
52a7427f294bc220,1.4806547909547167e+90
52a766b9708bd6cd,1.489663216951271e+90
52a9682015b90d2c,1.6173263299293998e+90
52ab9cc244bdfcf2,1.757729017181331e+90
52ad639079300306,1.8708216857345511e+90
52ae95fd74751b3b,1.9470179984125761e+90
52b0000000000000,2.037035976334486e+90
52b173bad05f0391,2.2219058146914224e+90
